True,75326715.9168
True,75326751.872
True,75326799.8464
True,75326846.3616
True,75326893.696
True,75326938.9312
True,75326984.9856
True,75327031.4624
True,75327078.5792
True,75327124.2112
True,75327172.224
True,75327218.368
True,75327265.536
True,75327311.7952
True,75327357.0304
True,75327402.5856
True,75327449.536
True,75327495.7184
True,75327542.7968
True,75327587.904
True,75327635.904
True,75327681.5616
True,75327727.6544
True,75327773.4912
False,75327820.416
False,75327867.8528
False,75327914.3936
False,75327960.8704
True,75328008.5888
True,75328054.8608
True,75328103.36
True,75328148.224
True,75328195.0848
True,75328242.2912
True,75328289.728
True,75328335.0784
True,75328380.9024
True,75328427.9296
True,75328477.4528
True,75328520.9216
True,75328567.6544
True,75328612.5952
True,75328657.6512
False,75328704.6016
False,75328751.2832
False,75328796.8256
False,75328844.3904
False,75328891.1488
False,75328936.896
False,75328986.5216
False,75329029.8368
False,75329076.7872
False,75329124.2496
True,75329171.6864
True,75329217.8432
True,75329262.8608
True,75329309.7344
True,75329357.3632
True,75329403.8144
True,75329452.5568
True,75329496.7296
True,75329542.9888
True,75329589.632
True,75329636.544
True,75329683.8528
True,75329730.7392
True,75329776.4992
True,75329823.5008
True,75329870.8096
True,75329918.4768
True,75329963.1232
True,75330010.4576
True,75330057.0112
True,75330104.4608
True,75330149.1456
True,75330194.9824
True,75330241.664
True,75330289.728
True,75330335.0016
True,75330382.4768
True,75330428.6208
True,75330474.4832
True,75330522.56
True,75330569.7152
True,75330616.4736
False,75330661.824
False,75330708.6336
False,75330755.4816
True,75330802.5344
True,75330848.5888
True,75330894.9248
True,75330942.0544
True,75330989.0944
True,75331035.8272
True,75331083.2128
True,75331128.4992
True,75331175.5776
True,75331223.3472
True,75331269.0688
True,75331314.5344
True,75331361.3952
True,75331407.9744
True,75331454.6048
True,75331502.8096
True,75331551.0528
True,75331594.9696
True,75331642.1632
True,75331688.4864
True,75331736.6528
True,75331783.0784
True,75331828.3776
True,75331874.9056
True,75331923.6352
True,75331969.1264
True,75332016.6016
True,75332063.2064
True,75332110.4256
True,75332157.6448
True,75332204.6464
True,75332249.792
True,75332295.0016
True,75332341.3504
True,75332387.9552
True,75332434.7648
True,75332482.0096
True,75332527.552
True,75332575.1296
True,75332622.4128
True,75332668.6208
True,75332716.1856
True,75332761.3568
True,75332807.8336
True,75332855.9744
True,75332905.024
True,75332950.208
True,75332994.5216
True,75333040.832
True,75333087.3728
True,75333135.1552
True,75333182.9248
True,75333228.608
True,75333275.5072
True,75333322.8416
True,75333370.6112
True,75333417.2672
True,75333462.4768
True,75333508.8768
True,75333557.9136
True,75333604.224
True,75333651.1104
True,75333695.36
True,75333742.0416
True,75333790.4512
True,75333836.7872
True,75333884.7232
True,75333929.856
True,75333978.1248
True,75334024.448
True,75334071.1168
True,75334117.8752
True,75334164.5568
True,75334212.16
True,75334258.304
True,75334305.6384
True,75334351.2192
True,75334396.0704
True,75334442.4704
True,75334489.2544
True,75334534.7968
True,75334582.3744
True,75334627.2896
True,75334673.9456
True,75334720.0256
True,75334767.9104
True,75334814.016
True,75334859.84
True,75334904.9088
True,75334951.7696
True,75334998.6304
True,75335046.9888
True,75335092.0832
True,75335137.8432
True,75335185.6
True,75335233.1904
True,75335279.3856
